"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HHIPL2",72.4348685663114,4.53274542583651,1.0173140413716,3.47262033371077,0.000515403901778238,0.0190313992022003
"GPR109A",1586.85171010638,-3.78078511477939,0.800916217631498,-3.47200500322348,0.000516586709088163,0.0190344028139713
"VSX2",12.3141446287328,-5.96477379916675,1.43020469513327,-3.4713728853366,0.00051780441985456,0.0190386769776737
"CBX2",1239.9254181864,3.55485299726798,0.736677731597822,3.46807414923025,0.000524202626153369,0.0192330054831346
"TLL2",34.8315207174981,3.65770790291176,0.766514237931971,3.46726488744967,0.000525783480543427,0.019250136286591
"KLHL33",11.1394894535964,-4.90567905384504,1.12696303398081,-3.4656674052998,0.000528917135556736,0.0193239260455728
"RELN",345.485885370583,-3.07242541923446,0.598248681634849,-3.46415375888684,0.000531902386731082,0.0193919939770039
"S100A7",571.406834054955,7.66326865376852,1.9238222601883,3.46355731070309,0.000533083023110912,0.0193941215207993
"SGK2",520.860578045786,-4.05094163874845,0.881397484508969,-3.46148212624881,0.000537209791140028,0.019503198320779
"PREX2",859.881303447718,-3.5626938637759,0.740741953277669,-3.45963105294141,0.000540915984033303,0.0195965809645273
"MKI67",3994.8658693616,4.17449535549402,0.919037464957128,3.45415228055159,0.00055202557385502,0.0199572258196414
"SCN9A",253.041589356478,-3.49881232773536,0.724594574941966,-3.44856615568161,0.000563571396652859,0.0203321029343592
"PTGFR",629.979806524576,-3.36648749752208,0.687164948351079,-3.44384198175518,0.000573510785294843,0.0206444990731303
"RRM2",1745.094721605,3.98948594498382,0.868198793735501,3.44331962513021,0.000574619758936153,0.0206444990731303
"C16orf59",166.714847731731,3.24415554392338,0.651877854688622,3.44260129069015,0.000576148058586703,0.0206564618266324
"MND1",162.279739596571,4.97544349470091,1.15742203334612,3.43473977526404,0.000593123092539161,0.0212210355324415
"TUBB3",2273.28164552447,3.63184117892514,0.766934417066406,3.43163785632698,0.000599948120653465,0.021414395292321
"ACTL8",112.901875940806,6.66922833916348,1.65227742467443,3.43116007911357,0.000601005828179832,0.021414395292321
"METTL7A",9034.96633750686,-2.73696791261937,0.506783613698512,-3.42743503473397,0.000609312076541261,0.0216656831166863
"RAD51AP1",604.237119037008,3.7592773452568,0.805559240692153,3.42529413837519,0.000614134147223827,0.0217923043083675
"BLM",498.752352681451,3.70306378686505,0.789617164959748,3.42325864585636,0.000618751719966983,0.0219111649031751
"LPL",68776.3477654024,-5.04656796872282,1.18296188823268,-3.42070865424777,0.000624582033894635,0.0220723969892294
"VWA5B2",79.893472511617,4.81214832842974,1.11518260102102,3.41840728589154,0.000629887734425082,0.0222144692624487
"CDCA5",660.697385026472,3.31308800284492,0.677991604202085,3.4116764698984,0.000645646943900242,0.0227238795061916
"C20orf103",514.598230558687,3.92008373846738,0.857176188137926,3.4066318907094,0.00065769765072293,0.0230401853192555
"COL1A1",222691.410815111,2.81467345425637,0.532703663030864,3.40653458985362,0.000657932129956661,0.0230401853192555
"ASF1B",922.361796547551,3.64688613878008,0.77706895193253,3.40624359292365,0.000658633849181889,0.0230401853192555
"UNC5B",3226.88072964203,2.93148287965942,0.568150563359533,3.39959687488184,0.000674852689476181,0.0235598572259351
"TRIB3",2330.17363783408,2.54028034386879,0.453408435548986,3.39711444054591,0.00068100480316864,0.0237019416778722
"LOC283867",38.4544000625239,4.86351943759576,1.13738333218302,3.3968490026844,0.000681665703020803,0.0237019416778722
"PKD1L2",478.642118462465,-4.48620389349109,1.02716192583773,-3.39401588571133,0.000688756971358014,0.0238955118312705
"ESPL1",517.142851493529,4.0128929244944,0.88783637317069,3.39352274308676,0.000689998287356287,0.0238955118312705
"TTLL10",17.3214262959644,-4.2200124125974,0.949203494766075,-3.39233097049538,0.000693006752386869,0.023951699375995
"DDN",70.5651133968185,4.64784238321239,1.07579933023451,3.39082046315945,0.000696837337573573,0.0240360200211755
"PPAP2B",11042.6957560311,-2.65442270892409,0.488113723479674,-3.38942059881048,0.00070040489623716,0.0241109502228573
"PPP1R12B",5884.74482785044,-2.00455795001409,0.296868183772866,-3.38385184039352,0.000714765622470555,0.0245563910972439
"STX11",1312.95382593451,-3.48084521860216,0.733578718819248,-3.38183913322251,0.000720022959142872,0.0246442049754247
"SPESP1",87.9441220687427,-2.89339898225681,0.55988210186401,-3.38178158571802,0.000720173804327844,0.0246442049754247
"ADM2",719.756710610961,3.39030226871067,0.707152664348129,3.3801785515637,0.000724387542206011,0.0247338515903172
"LMX1A",46.9890385164608,-4.06830186502248,0.90786282581773,-3.37969765670138,0.000725656082188,0.0247338515903172
"BMPER",321.589486088128,-3.50024088998933,0.739929102920081,-3.37902763943504,0.000727426944077698,0.0247454035838715
"GABBR2",65.6977652216815,5.89120417564814,1.44855085204411,3.37661889380408,0.000733826493336474,0.0249140582148283
"RECQL4",610.281840369673,3.53792554471522,0.751804328200063,3.37577937439042,0.000736069188314079,0.0249411993005012
"TCF21",14.6344532940966,-4.83693935866898,1.13855065648519,-3.37002076878507,0.0007516251846426,0.025418463436025
"CCL14",3811.63166008051,-3.81135465112613,0.834638416162997,-3.3683504098104,0.000756194200898236,0.0255230312221141
"CCNB1",2057.73455753893,3.46299979318335,0.731563329387863,3.36676223949643,0.000760562308275712,0.0256204234879388
"HMGA2",18.5212987832404,3.66580165361287,0.792372640658332,3.36432824257791,0.00076730226712405,0.0257971799186201
"UTS2D",34.6499011158778,-4.48775878345019,1.03817067262734,-3.35952351131589,0.000780770073805157,0.0261990051367513
"LOC148709",23.5271528404638,3.49677897308454,0.743740868305602,3.35705496293719,0.000787774508756019,0.0263828125694046
"LOC100133920",21.2461824550646,-6.75284035229396,1.71416098808153,-3.35606771609735,0.000790592085346771,0.0264259609804208
"GPC2",71.4292283732435,3.51974674542013,0.751152415598571,3.3545079441863,0.000795062702006686,0.0265240898713852
"CENPI",165.241422730979,3.4964611074299,0.745514643259144,3.34864127754244,0.000812088658371707,0.027012030739609
"UBE2S",878.377773916097,3.26585999649685,0.676700622005927,3.34839354777038,0.00081281499824065,0.027012030739609
"MYO16",168.946377895134,-3.75326662795781,0.823043129300735,-3.34522764353432,0.000822150610089427,0.0272698362628702
"GATA5",83.3581806492976,5.5163036066772,1.35069627357119,3.34368554577873,0.000826733884352243,0.0273693261599446
"PLD5",14.3980586460927,-3.24811055061263,0.672674759441245,-3.34204683475862,0.000831630272649937,0.0274787815328175
"FOXJ1",111.186419228611,5.33381419910524,1.29714169811203,3.34104917405172,0.000834624393896054,0.0275250842574766
"SEPT3",1675.00064246251,4.27390064869257,0.98064037089301,3.33853341741502,0.000842218992331758,0.0276396347946411
"PNPLA2",20895.1676189232,-3.26155538036631,0.677449345888731,-3.33833871726516,0.000842809419882415,0.0276396347946411
"S100P",882.298446924263,4.70789899214017,1.11071135775383,3.33831014354494,0.000842896101890855,0.0276396347946411
"HMGB3",3648.18272063989,3.2121253539093,0.6632701167932,3.33518018964062,0.000852441433391786,0.027855370240684
"BGN",24037.5770945848,2.19729165987509,0.358997639087557,3.33509619427631,0.000852698967497357,0.027855370240684
"GYPC",2745.18949144445,-2.86887375636229,0.561438705872095,-3.32872268480195,0.000872452276525394,0.0284468826238402
"CLSPN",325.321833966839,3.95811054012005,0.889214945996577,3.32665409352154,0.000878954073195198,0.0286049064762452
"AVPR2",169.05818334836,-3.78275272468819,0.83671484860206,-3.32580774601702,0.000881627157347537,0.0286379678686518
"PRSS1",7.07563814243595,6.14538213540058,1.5474396402354,3.32509391747123,0.000883887553406594,0.0286575249726442
"CXCR4",4635.8905580523,2.86277715969246,0.560394049553175,3.32404878527481,0.000887206742253455,0.0287112728705655
"ASAM",3009.66951688391,-2.94280468446459,0.585012423144003,-3.32096312420764,0.000897073890873777,0.0289541475936023
"CLEC5A",200.327936649197,3.33436465763016,0.702983064509819,3.32065561103934,0.000898062792093677,0.0289541475936023
"OSBP2",872.499676181968,3.10514302433575,0.63512850207845,3.31451512165916,0.000918022143147622,0.0295425338095606
"SPC25",281.909334435372,4.12058345587071,0.942604481623194,3.31059687993099,0.000930972193692803,0.0298681623149185
"USHBP1",264.289123868593,-3.11795599892632,0.639855690747312,-3.3100526096012,0.00093278437246979,0.0298681623149185
"AKAP12",10185.5953362456,-3.18181533528375,0.659180596151485,-3.30989010905648,0.00093332606041641,0.0298681623149185
"GPRC5A",6486.72859359612,2.48857630628136,0.450031887571036,3.30771295855429,0.000940611654671472,0.0300456746846168
"RUNX2",825.710600032887,2.60017052105625,0.484310825113191,3.30401559924303,0.000953105287386106,0.0303322694111394
"SEMA7A",895.388532563434,3.38355864598233,0.721488587489971,3.30366784355472,0.000954288252181077,0.0303322694111394
"CAT",16073.1022118507,-2.96844875593718,0.59586710331937,-3.30350298744742,0.000954849520262707,0.0303322694111394
"GPR133",789.213316441251,-3.88857843157845,0.875548420101126,-3.29916468953804,0.000969730014099209,0.030715446940518
"GNAI1",4006.72905823618,-3.19668963160252,0.665875084033259,-3.29895153652093,0.000970466641370453,0.030715446940518
"MAPK15",202.937186105891,4.00917694389004,0.912956006740669,3.2960809958774,0.000980437442581337,0.0309742951467058
"CENPM",252.41923163583,4.00092307286336,0.910905335568907,3.29444010884966,0.00098617957673256,0.0310988490246631
"CKAP2L",301.709601154371,3.96864726804506,0.90128956762297,3.29377746585314,0.000988507249263338,0.031115471356138
"CCL13",424.019799602493,-4.1533727214234,0.957722034407657,-3.29257614227674,0.000992740125469707,0.0311339226892337
"ANKRD53",226.854182360577,-3.86630873850129,0.870587406061139,-3.29238479507708,0.000993415886629803,0.0311339226892337
"ACSM2A",6.94110891722869,-6.32223050842449,1.61667786163284,-3.29207854869061,0.000994498311698224,0.0311339226892337
"CHRNA2",51.556028417344,-6.9652410374919,1.81245234005678,-3.29125401294967,0.000997418055763314,0.0311520713115054
"ANKRD29",505.509858102175,-3.09868223179605,0.637723389744791,-3.29089737893401,0.000998683380971818,0.0311520713115054
"FUT5",6.68076204335782,6.06324996946425,1.53996042619235,3.28790914581062,0.0010093440689284,0.0314278826218948
"ABCA6",1523.98078901609,-3.70291956965177,0.822726701873994,-3.28531888353095,0.00101867010403437,0.031661219546435
"MEX3A",3029.77560739299,4.12710122493527,0.952733993173012,3.28223958349663,0.00102986062495858,0.0319515645599805
"KIF26B",636.281015532825,3.99958526703181,0.91408342398526,3.28152243911622,0.00103248308954712,0.0319755201979638
"FBLN5",7394.64891443649,-2.81735549171586,0.554318696125528,-3.27853905058311,0.00104345925832633,0.0322576376442527
"MEOX1",1401.41140441278,-3.97975364879956,0.909442624682029,-3.27646139286839,0.00105116682851543,0.0324378820778129
"POC1A",374.896518288658,2.39603999153629,0.426247357227662,3.27518744190277,0.00105591887253544,0.0325264421324153
"GCNT3",41.8068072393979,5.89756055308039,1.49691042533282,3.27177930636129,0.0010687296564283,0.0328346833080157
"MCM2",2335.54203508113,2.61488626835758,0.493620171818068,3.27151595610394,0.00106972551949614,0.0328346833080157
"TMEM151A",13.9123562022269,3.60132475434763,0.795493845641627,3.27007527286331,0.00107518869526276,0.0328921217040452
"PAPL",20.4954669947222,5.99933504703938,1.52883987092011,3.27001875221281,0.00107540355088164,0.0328921217040452
"KLF14",26.0608693387278,-3.80112199295928,0.857534169374595,-3.26648440726526,0.00108891804500832,0.0332466302752453
"ADRBK2",6609.58984301711,-3.3431231910169,0.717559766801364,-3.26540491736562,0.00109307696632361,0.0333147496561521
"TSHZ2",878.120454517131,-2.45089572882763,0.444788739100065,-3.26198844818601,0.0011063365185569,0.0336595094668693
"PEAR1",1090.42206527825,-2.61090723854811,0.494503923589157,-3.25762276435744,0.00112349650174504,0.0341215167779543
"FOXP2",150.92910034607,-3.1505952352421,0.661797594445448,-3.24962685463399,0.00115556526306601,0.0350339005456906
"ACSL1",52121.2136662136,-3.43446981084152,0.750119358353982,-3.2454432534358,0.00117267933989115,0.0354900047495519
"ERVFRDE1",21.8981009618616,-3.66560599585164,0.82146315835865,-3.244948928906,0.00117471689813921,0.0354900047495519
"DKK1",1069.98804836237,5.23823293813586,1.30846588450722,3.23908554920559,0.00119913600365547,0.0361645188118153
"TMEM158",676.326497602403,3.44850976743457,0.756512087791085,3.23657719017272,0.00120972504034015,0.036420310839927
"C17orf91",867.825948800721,-2.25327788732896,0.387284903919813,-3.23606181042485,0.00121191138446961,0.0364215170828922
"C5orf46",646.475559194129,5.22138943214352,1.30474996426268,3.23540107129189,0.00121471971151285,0.0364215170828922
"HMMR",460.210451373239,3.8322550391433,0.875482314585184,3.23507967203799,0.0012160879206544,0.0364215170828922
"RAMP1",295.42259116558,3.42538795578455,0.749897344308442,3.23429329919985,0.00121944154478063,0.036458770476391
"WDR62",375.916023247248,3.6836979969283,0.830401424645801,3.23180803558111,0.00123009662493244,0.036713816537923
"GPR17",38.4216117657313,-3.53136053814291,0.783561791943241,-3.23058189433294,0.00123538507975092,0.0368080854537512
"LY6G6C",198.741557378505,4.63266163023279,1.1248805197186,3.22937553504931,0.00124060869749905,0.0369001013794855
"APBA2",319.937415214683,3.2228754353454,0.688650561211667,3.22787137708027,0.00124715037320521,0.0370309374559438
"RHOXF1",11.3993922940362,-4.83000769255593,1.18856141501961,-3.22238938952325,0.00127126239225667,0.0376821361931176
"SHE",1552.14741585824,-2.7817864476306,0.55450884342615,-3.21326966874226,0.00131233009909315,0.0388295358527841
"CAPN11",106.726960967243,-3.41459909610465,0.751555360724073,-3.21280270528354,0.00131446550974357,0.0388295358527841
"USP53",3608.33914991822,-2.01069712668688,0.314689450353924,-3.21172865995404,0.00131938926335028,0.0389084741637476
"MATN2",6166.80164113724,-3.00399092708041,0.624187282095301,-3.21056033111299,0.00132476456319269,0.0390004368254394
"PHGR1",18.2328124426449,-6.58307085479855,1.74144465401335,-3.2059995946077,0.0013459417804296,0.0395564964415034
"RSPO4",232.348238982961,4.5458547418566,1.10763746056345,3.20127737468615,0.00136819756097031,0.0401423124806926
"LOC339524",1478.19093904983,-3.59916496904572,0.813224181691135,-3.1961235629278,0.00139287448080054,0.0407970574622274
"C1QTNF9",75.6269194782894,-3.7463018138281,0.859670724628277,-3.19459734425132,0.00140026053628948,0.0409439971702512
"ITPRIPL1",107.06135153986,-2.40325218999682,0.439762021395141,-3.19093537351183,0.00141812997658998,0.0413377675721796
"CXCR2",39.6820335629766,-2.5114331773659,0.473735824155676,-3.1904557356617,0.00142048599013413,0.0413377675721796
"MAD2L1",630.723670395294,2.82743346651876,0.572796573186038,3.19037080887917,0.00142090353208001,0.0413377675721796
"CDKN2A",1740.4874017899,4.17361971438117,0.995272242710634,3.18869509084046,0.00142916536555908,0.041470770431512
"DTX1",1008.60740720703,-2.95519059701575,0.613206378127579,-3.18847074452473,0.00143027482073845,0.041470770431512
"CHST6",177.519869934568,3.56199371110358,0.803790051665789,3.18739166501757,0.00143562227205114,0.0415560946119192
"FAM71E1",298.988722071247,3.63622566748103,0.827934004234723,3.18410121337841,0.00145204231464357,0.0419584283216158
"SYNPO2",9280.52092374336,-2.75181406539607,0.55025575946959,-3.18363603696706,0.00145437755712331,0.0419584283216158
"ARTN",280.819713792761,4.30568803725714,1.03879157604723,3.18224378545291,0.00146138752876527,0.0420903964743209
"AGXT",10.8887415279704,-5.78059830953228,1.50415505135434,-3.17826164611675,0.00148160981907287,0.042601829090513
"SLIT3",6586.04800092705,-2.75420921826822,0.552300064404231,-3.17618869040056,0.00149223855363087,0.0428361701749089
"ALPK3",2719.04828791018,-3.45298969479663,0.772784411493672,-3.17422253647092,0.00150238455181233,0.0430558995686052
"LRRN3",447.381586201169,-3.33392446409155,0.7354843112397,-3.17331645070387,0.00150708161061273,0.0431190021738388
"C15orf42",415.198973755656,3.75934059860751,0.869794114211799,3.17240661154393,0.00151181173570551,0.0431828406689701
"HAGHL",183.186696866406,3.51101599641762,0.791851530635839,3.17106919576367,0.00151878960189547,0.0433105661887056
"FSD1",50.4875589828814,6.19566164145052,1.64092944125151,3.16629192629262,0.00154395760368004,0.0439557353364001
"PPP2R1B",6225.54619883105,-2.66730708716725,0.52717549782648,-3.16271733804299,0.001563040146651,0.0444258170629538
"ADAM19",923.181958086794,2.40576837865113,0.44595056995651,3.15229640538013,0.00161991744173876,0.0459668198861865
"FANCI",2331.50434265962,2.72312437135258,0.546744885821729,3.151605833062,0.00162375306367836,0.0460001257269273
"ALDH2",24789.5695747774,-3.56437976028288,0.814955721653073,-3.14664918859793,0.00165152983221514,0.046573883902832
"OXTR",3831.59579824284,-4.01705974145519,0.958855148200534,-3.1465229624279,0.00165224287203344,0.046573883902832
"FAM72A",107.956971730001,4.37559599840039,1.0728773848157,3.1463017546784,0.00165349313712671,0.046573883902832
"CDC7",670.138669215853,2.80379931139882,0.573349461007162,3.14607309167121,0.00165478645427573,0.046573883902832
"GAL",352.872773991918,4.99284826289437,1.26961310907406,3.14493307792512,0.00166124826709134,0.0466797256969193
"FAM149A",545.673263112728,-3.10232244368519,0.668897002187812,-3.14296885291601,0.0016724363511457,0.0469178126366054
"MRAP",929.099865562062,-7.03580894047923,1.92172607892373,-3.14082688822103,0.00168471581175414,0.047185695207331
"CTHRC1",3597.90818233987,2.64398344388237,0.524035614757828,3.13715976087256,0.00170593143716783,0.0477025908830053
"RNF157",1489.16243149561,-3.58029154195328,0.822972688198467,-3.13533070897125,0.00171660474273149,0.0479235000955458
"EFHA2",308.392016841727,-2.59025373583545,0.50774730253088,-3.13197869867312,0.00173632472418951,0.0482750709917297
"PNPLA7",791.786155709618,-3.03820285620898,0.650826203179117,-3.13171603456175,0.00173787875298493,0.0482750709917297
"LOC286467",66.667158235022,3.82098485394032,0.900877854612201,3.13137329272531,0.00173990847775088,0.0482750709917297
"CCNE1",474.014141945589,3.79618000155818,0.893070444379982,3.13097361933127,0.00174227810531953,0.0482750709917297
"GIMAP6",2335.09635992225,-2.69339810630796,0.540879357097533,-3.13082406286511,0.0017431655748417,0.0482750709917297
"TENC1",9306.75581956617,-2.64935102801349,0.527119231088549,-3.12899042709452,0.00175408022822268,0.0484574494285892
"KLK11",473.474704491945,-5.47704161585559,1.43092419275116,-3.12877624023382,0.00175535925827769,0.0484574494285892
"CD34",11384.4833822038,-2.38703663818561,0.443506278191218,-3.12743405536999,0.00176339373971756,0.0485600500113958
"PGM5",1231.07148730238,-3.31090742341906,0.739012895738479,-3.12701907740029,0.00176588468219872,0.0485600500113958
"S100A14",11668.0451518773,4.26261787999341,1.04345363439559,3.12674926076927,0.00176750601569168,0.0485600500113958
"SULT1C4",233.252091915081,-3.24863728952195,0.719339310328261,-3.12597581869371,0.00177216123155587,0.048610663877011
"PSG5",5.17080417123495,-5.88896702686278,1.56567654909741,-3.1225906970895,0.00179266861525646,0.0490952556897733
"PPM1E",129.627589297561,3.56832019270589,0.823105687119409,3.1202799748525,0.00180679220916225,0.0493671290443228
"CCL16",14.5358034974448,-4.84809934970179,1.23335222632613,-3.12003275914488,0.00180830928100552,0.0493671290443228
"CSMD2",157.98793194575,3.27643423874531,0.730545912959116,3.11607278661582,0.00183277028476699,0.0499446944354997
"SRPK3",119.329964452547,2.9188656084421,0.615874813686269,3.11567475370016,0.00183524570143755,0.0499446944354997
"PTGER4",1142.90408170207,-2.21024864628405,0.38879314560332,-3.11283431812054,0.00185300010559753,0.0503485767686021
"HLF",2619.58454009642,-3.05895798240447,0.661712000486876,-3.11156210086794,0.00186100326917672,0.0504866522678852
"STRA6",776.787120970044,4.38214949686875,1.08728992052437,3.11062342529364,0.00186692856014255,0.0505680132411024
"VGF",38.2199392649691,5.62220896259168,1.48840904347885,3.10546955008298,0.0018997717996815,0.0513770836780845
"MOGAT1",16.3000815463621,-6.36924566491064,1.73111723066134,-3.10160719898757,0.00192473169028797,0.0519707630310412
"C3orf55",343.932452775485,-3.55801292054991,0.825265858976587,-3.09962285816852,0.00193767197562707,0.0521773241742689
"XRCC2",205.012640837813,3.0646655380885,0.666126761074238,3.09950847006791,0.00193842035298193,0.0521773241742689
"PTPRM",5324.74193030912,-2.43420754428317,0.462898034913801,-3.09832281865324,0.00194619305368951,0.0523050733449586
"RAD54B",496.281090383338,2.91028029963572,0.616779196910056,3.09718665805502,0.00195366814893571,0.0524244398785063
"CCNA2",876.181891224257,3.53905507747208,0.820585679809075,3.09419861928719,0.00197345322470758,0.0528732483351499
"TLR4",2522.24074037233,-2.51566076301542,0.490225487022481,-3.09176247081971,0.00198971992374012,0.0532265479909489
"KLF15",871.42696626069,-3.89705267325722,0.937502410116435,-3.09018157393047,0.00200034166680734,0.0534279819846949
"ATP1A3",74.2498300904785,3.49093815706781,0.807430963530504,3.08501688636778,0.00203540596673514,0.0542806335048612
"SV2B",381.34536904228,-2.97353772354271,0.640061226233297,-3.08335772056808,0.0020467895720158,0.0544286545490502
"KCNA4",29.7774584874568,-4.36034061672404,1.09015817718609,-3.08243398714647,0.00205315262984217,0.0544286545490502
"FANCA",398.39099573897,3.0696188101226,0.671435222619929,3.0823804596473,0.00205352190509438,0.0544286545490502
"LOC728264",1442.3212688756,-2.75536905286285,0.56948576006626,-3.08237567285021,0.00205355493119499,0.0544286545490502
"ARHGEF15",2163.61579366451,-2.57405059480151,0.510818357960034,-3.08142918176928,0.00206009474847493,0.0545183726621673
"F10",349.731783335681,-3.42398120877939,0.787481753765346,-3.07814269624549,0.00208295148282592,0.055038967239625
"MMD",8640.10350992659,-3.58781101065235,0.840939890509661,-3.07728416722386,0.00208896054930427,0.0551134767214153
"RDH16",81.4143028443941,4.08036069706193,1.00135330089397,3.07619767599697,0.0020965879753318,0.0551571622434806
"SOX5",259.247322593683,-3.40720288314119,0.782540322467332,-3.07613909983749,0.00209699991863704,0.0551571622434806
"XKRX",31.3913080163002,2.68756272241412,0.549198888589629,3.0727715541229,0.00212080774453336,0.0556985997466277
"KCNA6",220.398019716792,-3.27225808871506,0.73967083425326,-3.0719855150285,0.0021264004349612,0.0557607373544227
"PDZD2",6209.07277036327,-3.0213731989455,0.658649386247619,-3.06896695138734,0.00214800351889886,0.0562418921365017
"LIMS2",2369.84686364356,-2.33991171308492,0.436740343709464,-3.067982457733,0.00215509268653138,0.0562954121190091
"TNFRSF8",151.677636034459,-2.75126409104901,0.570857380559507,-3.06777866186571,0.00215656286226399,0.0562954121190091
"CDKN1C",2140.69451343976,-2.85371308060436,0.604403498654742,-3.067012492036,0.00216209821280155,0.0563547801137612
"BANK1",466.770295576903,-3.46567517470615,0.804250711973369,-3.06580415534378,0.00217085456334178,0.0564977977546827
"KIF15",324.758676631559,3.43357657513702,0.793958968665184,3.06511629842583,0.00217585370615212,0.0565427487158117
"C19orf45",11.1801078082059,4.33715607013909,1.08959516575656,3.06274860151562,0.00219314222397331,0.0568329232833984
"DLX4",251.43526885805,4.36024653523218,1.09715655432901,3.06268647074455,0.00219359758289605,0.0568329232833984
"PBK",372.499797994965,4.15650773630742,1.03174171666102,3.05939721670136,0.00221782875528452,0.0573746986827423
"DGAT2",19539.5893593034,-3.80137243866617,0.916284671397078,-3.05731671184115,0.00223328174290274,0.0576881043334861
"KPNA2",9028.94188092189,2.92817495154152,0.631084784972207,3.05533423948169,0.00224809833021971,0.0579841600664579
"C1orf183",223.041665900836,-2.15209121553082,0.377138446051439,-3.05482304334913,0.00225193348319434,0.0579965164278412
"DEPDC1B",165.765629959964,3.7179544856588,0.891000447875534,3.05045243483254,0.00228496870145155,0.0587257213114339
"LTBP4",5969.51073631386,-2.53855787109714,0.504415470777241,-3.0501797828017,0.00228704417814913,0.0587257213114339
"HOXB8",90.7385995644226,-3.25186890142549,0.738844976819132,-3.04782325396623,0.00230505459708694,0.0590863210584209
"KNDC1",367.491088285652,5.10996840379019,1.34865857553444,3.04744913082358,0.0023079258558205,0.0590863210584209
"DOC2B",121.946709883643,-3.07422307350205,0.680856206693306,-3.04649212728172,0.00231528542244723,0.0591870523451339
"RXRG",83.7820883054649,-4.27594987292179,1.07547969689816,-3.04603599897805,0.00231880070703437,0.059189357486353
"CCKBR",44.8447290586587,5.00857772815303,1.31658230095623,3.04468450262593,0.00232924512234025,0.0593682669014187
"LAGE3",1035.35662985118,1.98445201650208,0.323593641661175,3.04224771367068,0.00234818565414183,0.0597628811328792
"RCOR2",148.635213772489,3.11764879140025,0.696738334549463,3.03937459214097,0.0023706988047208,0.0602471265358533
"DDR2",3382.76814279508,-3.09478976958151,0.689557623262026,-3.03787486196133,0.00238252869962,0.0604588523614291
"MYH2",13.4203136520118,-4.46565517509078,1.14154157070522,-3.03594303004645,0.00239784665911551,0.0607583403462979
"C20orf160",422.744765190242,-2.41589722271103,0.466695507728404,-3.03387797667644,0.00241432061289201,0.0610861998702589
"CXCL12",20293.527906378,-2.43012938222666,0.47164658098709,-3.03220555364485,0.00242773821183583,0.0613358830975657
"PDE1B",1459.42161280632,-3.42776473009063,0.800816035477033,-3.03161353236945,0.00243250424149117,0.0613665778061443
"IQSEC3",180.157726191874,-2.70587323083119,0.563292234618786,-3.02839827356338,0.00245853834672574,0.0619329463116143
"WFIKKN2",10.7576235222621,-3.79677580348188,0.923765082812848,-3.02758337105117,0.00246517702675237,0.062009787771918
"TEK",2101.18870295328,-2.64638125162227,0.544028500771296,-3.02627757422289,0.00247584903128576,0.0621877138221647
"ADCY4",1054.44859778006,-2.57601489742872,0.52102237454776,-3.02485070587742,0.00248755884781785,0.0623911530466477
"SLC16A3",2085.69217218429,3.5089786066355,0.829928238809024,3.02312716848384,0.00250177088353557,0.0626566704904032
"UMODL1",13.3882550061729,3.60210997150715,0.861765628341613,3.01951004534105,0.00253183896802373,0.0632759641448643
"ECM2",6574.82614829717,-3.16902842523511,0.718394282909254,-3.01927294918228,0.00253382137539761,0.0632759641448643
"TLN2",6103.19820154037,-2.6091935629066,0.533070486081017,-3.01872567497955,0.00253840266388168,0.0632988981739384
"MMP9",4155.3533526337,3.76074384328988,0.915858142911489,3.01437931699067,0.00257505635264371,0.0641203873631641
"EYS",167.30883404081,-3.18733148258249,0.726335469553127,-3.01146174773514,0.00259993158308547,0.0645819457958074
"EIF4E1B",21.2632726899693,6.65333639747895,1.87747676130805,3.01113521828107,0.00260272920450328,0.0645819457958074
"PPAP2A",4872.74875987715,-2.35497041101163,0.450022730119923,-3.01089327343657,0.00260480390137595,0.0645819457958074
"EZH2",711.101539120499,3.02491890394785,0.672637006398329,3.01041852393817,0.00260887931215409,0.0645903200477576
"GAPDH",175988.050720996,2.64758685910538,0.547448659239309,3.0095732838121,0.00261614957158806,0.0646776548592464
"LOC283856",6.41582210352272,-4.47444914590655,1.15535962499719,-3.00724473205908,0.00263627431099952,0.065082080526261
"HBA1",1572.71536399051,-6.70422554817575,1.89874943493528,-3.00420131441417,0.00266279069192381,0.0656429186121759
"ALAS2",11.5628565065856,-5.89489602123183,1.63229634018626,-2.99877902113857,0.00271063829210052,0.0667272654213519
"TBX15",1474.72182541188,-2.96405392529934,0.655306474944323,-2.99715324110938,0.00272513689166406,0.0669887491107348
"CASC5",316.061245767331,3.28034213125745,0.760953690933787,2.99668975711148,0.00272928317081867,0.0669953728336895
"CORIN",219.196553413415,3.57421056246932,0.859731538180242,2.99420278092629,0.00275162999899075,0.0674481106561123
"TMEM92",79.6422440842811,3.7694833723783,0.926370492580639,2.98960663639362,0.00279336924507399,0.0683742406857276
"CETP",432.085081913505,-3.71799145218451,0.909298421595559,-2.98910829231971,0.00279792946318861,0.0683889944177685
"CACNA2D1",565.791373493223,-2.5697504843729,0.525444989212602,-2.98746874858437,0.0028129805268934,0.0686597690469559
"FMOD",13189.5016755829,-2.44605566759799,0.484507300351375,-2.98459004962212,0.00283958606294743,0.0692114058586665
"LHFP",5486.6899128899,-2.40417282362137,0.471315900445098,-2.979260454178,0.0028894505713984,0.0703275990483601
"SLC7A5",6843.25947298098,3.64400014013802,0.888957986783301,2.97426895246798,0.00293687534993651,0.0713813543210307
